OBJECTID,SgmtEnd1,SgmtEnd2,Street,Owner,Manager,Miles,FacName,Sub_System,TrailType,TrailSurfa,Editor,Edtdate,Muni,TrailWdth,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Status,ShapeSTLength
101,,,,,Chicago,0.48990944,,,Sidepath,,,,Chicago,,PETERDIRKS,2021/12/09 18:17:22+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{5E5EA157-3622-4509-B222-6B13AC37999A},Existing,2586.72185274152
102,,,,,Chicago,0.70516649,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 18:17:22+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{2BA40A75-BEEB-42E9-AED2-7EE672726EFB},Existing,3723.27904645003
103,,,,,Chicago,0.02378633,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 18:17:22+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{9B086E9D-6994-4316-A789-95874B5F2E71},Existing,125.591823467185
104,,,,,Chicago,0.02244627,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 18:17:22+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{D71F33D9-3B27-43B7-9E39-07F5C152A29F},Existing,118.51630031602
105,,,,,Chicago,0.01566347,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 18:17:22+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{6CEC3329-3BD9-4386-AA19-DBCE640ED585},Existing,82.7031464917788
106,,,,,Chicago,0.01922509,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 18:17:22+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{71CE0009-7C9D-4197-90E8-FE4AF50E419B},Existing,101.508480215753
107,,,,,Chicago,0.00829164,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{0BC89BDE-9B5B-4AC5-B438-2D2A011C8DD8},Existing,43.7798688003819
108,,,,,Chicago,0.00493837,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{D57B3936-2314-4DC6-880A-6923FA1A16F7},Existing,26.074596407471
109,,,,,Chicago,0.00663067,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{3092E48B-6729-400A-9547-3E5AFC974722},Existing,35.0099512114502
110,,,,,Chicago,0.00773017,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{A9097973-EEC5-4A2B-B455-3BBCDC088839},Existing,40.8152875359298
111,,,,,Chicago,0.00945593,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{D5713D17-8A4A-4368-8237-E7BD62F1DCFB},Existing,49.9272904765332
112,,,,,Chicago,0.0052169,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{62761E01-4EE8-4384-B88D-AFF807B9F4CF},Existing,27.5452423673876
113,,,,,Chicago,0.01431072,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{82A238C8-DED3-4EC2-B433-8BE62D61DA76},Existing,75.5606190548415
114,,,,,Chicago,0.00781468,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{B193FC1B-8B91-47CD-859B-AB73AD9F36FA},Existing,41.261505530276
115,,,,,Chicago,0.00633414,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{6ECF66E3-693B-4851-92C2-AB13D690F757},Existing,33.4442356206567
116,,,,,Chicago,0.40328142,,,Trail,,,,Chicago,,PETERDIRKS,2021/12/09 20:19:54+00,MATTHEWKRAUSE,2024/07/11 13:56:50+00,{ED9CBBE8-E8BD-46D7-840E-4FD5B97579C7},Existing,2129.32588927336
117,,,,,Schaumburg,0.00494902,,,Sidepath,,,,Schaumburg,,PETERDIRKS,2022/04/19 15:51:33+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{408FD3AE-DE01-4E5F-B441-6F4711308C48},Existing,26.1308378145559
118,,,,,Schaumburg,0.01632276,,,Road Crossing,,,,Schaumburg,,PETERDIRKS,2022/04/19 15:51:33+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{CDCEA660-4CBC-4D7C-8A33-DB4AED7FE1ED},Existing,86.18415185674
119,,,,,Schaumburg,0.1038315,,,Sidepath,,,,Schaumburg,,PETERDIRKS,2022/04/19 15:51:33+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{63DDA49E-9F08-4CBB-804D-27FB5951847A},Existing,548.230314308985
120,,,,,Schaumburg,0.01348567,,,Road Crossing,,,,Schaumburg,,PETERDIRKS,2022/04/19 15:51:33+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{726B5D81-3A46-4AA6-B55C-483474BDF071},Existing,71.2043630512292
121,,,,,Schaumburg,0.11738877,,,Sidepath,,,,Schaumburg,,PETERDIRKS,2022/04/19 15:51:33+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{5846C30E-B965-43B1-9261-850483286E33},Existing,619.812728008085
122,,,,,Schaumburg,0.31408348,,,Sidepath,,,,Schaumburg,,PETERDIRKS,2022/04/19 15:51:33+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{14A0D6F0-DD78-4919-8F3D-03CF58F0F339},Existing,1658.36074944607
123,,,,,Buffalo Grove,0.15796276,,,Sidepath,,,,Buffalo Grove,,PETERDIRKS,2022/04/19 15:56:35+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{ECF4B0C3-851F-4A23-9BFB-8B44AC555192},Existing,834.043379736342
124,,,,,Richton Park,0.20907566,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{A7DB0530-C5C5-476E-97EB-7E5CA735CF45},Existing,1103.91946840459
125,,,,,Richton Park,0.0060066,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{7BC0662F-A26A-450F-98BA-B57219E91E12},Existing,31.7148564125021
126,,,,,Richton Park,0.13367561,,,Trail,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{9398EBAB-D0B0-4FE2-A837-36BED00A71D7},Existing,705.807225096003
127,,,,,Richton Park,0.15958714,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{B4C799C3-575C-4A8A-B6ED-2ABF6019033A},Existing,842.620120107971
128,,,,,Richton Park,0.00888994,,,Road Crossing,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{53C066EA-29B0-467B-A92F-8E4B20ECAF94},Existing,46.9388813433557
129,,,,,Richton Park,0.2747904,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{429394D2-823E-4C37-B794-B025F15DD35B},Existing,1450.8932979639
130,,,,,Richton Park,0.01270516,,,Road Crossing,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{9F83A45E-071D-400E-BC31-237B7C6FB6D8},Existing,67.0832332950082
131,,,,,Richton Park,0.07078983,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{93CE20AC-6C27-4D7D-9F5C-2B89D93D4067},Existing,373.770280187243
132,,,,,Richton Park,0.00909046,,,Road Crossing,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{B9A2E486-89DE-4551-9F5C-F8B3FD2633EE},Existing,47.9976114062265
133,,,,,Richton Park,0.0383582,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{BA791097-E60A-4BDF-B5F8-E69C65056423},Existing,202.531279136595
134,,,,,Richton Park,0.00578223,,,Road Crossing,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{10EFF230-9980-4667-BF77-804A36DEECB4},Existing,30.5301629913967
135,,,,,Richton Park,0.00658181,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{D36A4FA5-249C-40F4-8C32-3F9DC618FFC7},Existing,34.7519454907294
136,,,,,Richton Park,0.02864199,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{E26C0D99-E096-48F4-B6B9-1A5EA96108C8},Existing,151.229726319968
137,,,,,Richton Park,0.00841184,,,Road Crossing,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{58A78EF5-F67A-4159-B8A4-B7FD2469DF4E},Existing,44.4144891663323
138,,,,,Richton Park,0.05763014,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{1FF2420A-88DB-4413-9195-5BA8B42FE828},Existing,304.287154758102
139,,,,,Richton Park,0.01325322,,,Road Crossing,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{9765219A-90DD-4989-B91F-5E5386828373},Existing,69.9769846834702
140,,,,,Richton Park,0.01106251,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{9F62A1D4-30EA-4879-A8AA-AEBDD72772D4},Existing,58.4100330735761
141,,,,,Richton Park,0.00716439,,,Road Crossing,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{59E3B466-2398-4DB3-85E0-0125A3BA2E67},Existing,37.828
142,,,,,Richton Park,0.06953994,,,Sidepath,,,,Richton Park,,PETERDIRKS,2022/04/19 20:29:46+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{A535F562-BEC3-4C3F-86C9-734B09B55511},Existing,367.170869330257
143,,,,,Oak Lawn,0.20457369,,,Sidepath,,,,Oak Lawn,,PETERDIRKS,2022/04/19 21:09:52+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{94B84639-F1FD-480B-8740-690ACE28348F},Existing,1080.14908151156
144,,,,,Palos Hills,0.0124003,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{B1E7DB4E-DADF-4201-B9A8-CA5D1C25EB86},Existing,65.4735761062478
145,,,,,Palos Hills,0.00798912,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{54ADE038-CDDE-4648-A86E-99CD49C2A392},Existing,42.1825705449686
146,,,,,Palos Hills,0.46416336,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{0FEA16CA-FF91-4F1E-87F9-30665617A4CD},Existing,2450.78252733999
147,,,,,Palos Hills,0.00483912,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{86C68280-8C33-407D-B01F-A746DEE5CAFC},Existing,25.5505556204875
148,,,,,Palos Hills,0.00199009,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{BF0DB3E1-89E7-4984-8BA5-E0A15DFF17AB},Existing,10.5076939013753
149,,,,,Palos Hills,0.00513041,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{E84D1062-FFB8-4A0C-803F-A831EEABECAD},Existing,27.0885837718701
150,,,,,Palos Hills,0.02464332,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{D54FEA95-BA06-43BC-A68F-7E4471E9C127},Existing,130.116718960865
151,,,,,Palos Hills,0.24190757,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{41282373-6EB4-4CE1-AFDD-24C89216FFDE},Existing,1277.2719754177
152,,,,,Palos Hills,0.00489783,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{1ACADEA1-AFF3-4082-AF31-7685E7E57356},Existing,25.8605533063873
153,,,,,Palos Hills,0.16689415,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{54BA8698-CDBE-4530-9B4A-4E1116C45F79},Existing,881.201098458592
154,,,,,Palos Hills,0.01583325,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{704BFA4C-37F2-4198-AAC1-F189B71768CE},Existing,83.599579329272
155,,,,,Palos Hills,0.37831822,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{D399A85B-F88A-4516-83BB-338FD46999DC},Existing,1997.52019085499
156,,,,,Palos Hills,0.01503839,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{D8375996-F2B8-4C5E-BBD7-FE62A0A3F02A},Existing,79.4027081451335
157,,,,,Palos Hills,0.00848409,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{8BFC00BD-AF1E-4F6E-A677-31860A958371},Existing,44.7959704762186
158,,,,,Palos Hills,0.07807928,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{1E8BF54D-81D2-4528-917D-506BA3C6725C},Existing,412.258618151909
159,,,,,Palos Hills,0.00899059,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{EB350EBE-BC38-4789-A586-89916EDE9BD8},Existing,47.4702924798763
160,,,,,Palos Hills,0.60943753,,,Sidepath,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{6F97A271-921A-4B52-B727-E7F16B82B629},Existing,3217.83016564195
161,,,,,Palos Hills,0.00823012,,,Road Crossing,,,,Palos Hills,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{BBCDDA30-3AEF-424A-B928-9ACE81122AAF},Existing,43.4550432935077
162,,,,,Western Springs,0.10195874,,,Sidepath,,,,Western Springs,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{33CB1D15-245C-4348-8A4D-87F64AB2B7D1},Existing,538.342127260064
163,,,,,Western Springs,0.01237083,,,Road Crossing,,,,Western Springs,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{7F82598B-EDD2-4D03-AE6D-2A0644BCF09C},Existing,65.3179884685538
164,,,,,Western Springs,0.14083836,,,Sidepath,,,,Western Springs,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{D4B140D1-242B-485E-9AF4-4DF43443EE0C},Existing,743.626556032853
165,,,,,Western Springs,0.01450942,,,Road Crossing,,,,Western Springs,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{AF1961A0-AEF3-40E2-937A-99C9E88EEE5B},Existing,76.6097196787066
166,,,,,Western Springs,0.20042908,,,Sidepath,,,,Western Springs,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{BE6EAC6E-40BE-42E1-A801-463A07F6DE85},Existing,1058.26553624886
167,,,,,Western Springs,0.07376012,,,Sidepath,,,,Western Springs,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{0F27F13F-35D6-4622-8B7D-4855C0B05E69},Existing,389.453408310272
168,,,,,Western Springs,0.01482292,,,Road Crossing,,,,Western Springs,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{72831620-1AED-4663-BA61-1C37FC3C9A26},Existing,78.2650224893958
169,,,,,Niles,0.4036099,,,Sidepath,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{E4089500-5322-419D-943F-75540A5C6D81},Existing,2131.06025939287
170,,,,,Niles,0.02933312,,,Road Crossing,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{E7B3E2F1-B2CF-4209-A3B2-3910CFEF6F17},Existing,154.878886489422
171,,,,,Niles,0.08559569,,,Sidepath,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{1D3F77BA-8319-4D7D-A979-88B48E78AB87},Existing,451.945228565175
172,,,,,Niles,0.00783103,,,Road Crossing,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{F584FB0F-2719-407A-A79F-917D51D9FBD8},Existing,41.3478309937852
173,,,,,Niles,0.16327251,,,Sidepath,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{FF20286A-1B0A-41B4-913C-DFFF4BEBCCE1},Existing,862.078874190583
174,,,,,Niles,0.01826507,,,Road Crossing,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{0395248C-7EDD-4A4A-8C90-7FC1F0F6456A},Existing,96.4395731549684
175,,,,,Niles,0.13797455,,,Sidepath,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{8EBC2B29-BD29-41C6-82B4-FE54CB5BF42C},Existing,728.505618303372
176,,,,,Niles,0.0133452,,,Road Crossing,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{700ACEF6-99ED-45CD-ADAB-09F1C95BD8B0},Existing,70.4626326898032
177,,,,,Niles,0.04376673,,,Sidepath,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{02006ED8-0930-4D73-BB13-68B49B65EDE1},Existing,231.088317485335
178,,,,,Niles,0.01773936,,,Road Crossing,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{A8286AE1-CFC0-4C07-8E38-543E1E4961DE},Existing,93.6638375756954
179,,,,,Niles,0.29636214,,,Sidepath,,,,Niles,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{8471D100-4D21-4900-A285-277904CAD2C4},Existing,1564.79211023147
180,,,,,Mount Prospect,0.02905757,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{005CA8E9-CF09-4640-A439-31BFF5AB177D},Existing,153.423946446477
181,,,,,Mount Prospect,0.00392984,,,Trail,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{BCFC85D0-1C6E-4921-B291-285199911D0A},Existing,20.7495667010482
182,,,,,Mount Prospect,0.00510116,,,Road Crossing,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{68D3E61C-4DAE-4C5B-A4A0-EC020F0AFF19},Existing,26.934125
183,,,,,Mount Prospect,0.00255859,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{7410BD90-41AC-4050-8A2A-0D39F70703DA},Existing,13.509381164699
184,,,,,Mount Prospect,0.0044606,,,Road Crossing,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{A9CAAC07-2975-4D65-9E83-CFC99B44C40C},Existing,23.5519901660401
185,,,,,Mount Prospect,0.00866097,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{DBCDB848-4966-4C9A-8619-6A38DE2A12D0},Existing,45.7299047220812
186,,,,,Mount Prospect,0.00881159,,,Road Crossing,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{8076810D-6860-48E4-8ED2-D4497838A20B},Existing,46.5252014453592
187,,,,,Mount Prospect,0.1142707,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{11035244-2409-4D7F-BAD6-A70B142572E5},Existing,603.349299886335
188,,,,,Mount Prospect,0.06001015,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{00E3044C-AEA6-4F1E-BE6E-B1C718DCA667},Existing,316.853585586885
189,,,,,Mount Prospect,0.00538262,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{D185C480-66C5-40EE-B79D-5EE5866AB44A},Existing,28.4202591761691
190,,,,,Mount Prospect,0.01817969,,,Road Crossing,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{8359F706-057C-4204-8E99-6B74D58EB424},Existing,95.9887464208858
191,,,,,Mount Prospect,0.0108246,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{F0953717-C1A7-452E-AC7E-9A0264C7F5CB},Existing,57.153913521544
192,,,,,Mount Prospect,0.00093211,,,Sidepath,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{D03A8CCA-9C14-491F-B713-DFE8784FA94F},Existing,4.92154100930288
193,,,,,Mount Prospect,0.01161175,,,Road Crossing,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{AE2113D4-CD1A-494C-89CD-934887EFDCC8},Existing,61.310034117717
194,,,,,Mount Prospect,0.25134147,,,Trail,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{A0663483-021D-4D7A-A2A2-1490BF89852E},Existing,1327.08293959663
195,,,,,Mount Prospect,0.00497321,,,Trail,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{7EEF8F91-5A3B-4844-BCC3-15445F867044},Existing,26.2585378154063
196,,,,,Mount Prospect,0.00674049,,,Trail,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{DCDDF2D9-C763-4C10-8496-A4761BD44B6B},Existing,35.5898127914611
197,,,,,Mount Prospect,0.48228095,,,Trail,,,,Mount Prospect,,PETERDIRKS,2022/05/16 21:27:07+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{E48E53BF-B290-4B44-A68E-F383E8F67EB1},Existing,2546.44343414513
198,,,,,Glenview,0.02936047,,,Sidepath,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{08F7D3AD-37DB-4D53-83B9-8D7802CC3151},Existing,155.023277735747
199,,,,,Glenview,0.00528754,,,Road Crossing,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{4EDA99FF-0DB3-463D-9FBD-7915DD5B60E3},Existing,27.9182359380142
200,,,,,Glenview,0.07495928,,,Sidepath,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{B61AC4A2-E7FF-4F6F-97B3-C642BA903AB9},Existing,395.78499878936
201,,,,,Glenview,0.01103717,,,Road Crossing,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{C0268B06-687A-464B-955F-56EA74C6AD36},Existing,58.27625
202,,,,,Glenview,0.12615691,,,Sidepath,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{39F3E9C6-4A87-451B-B506-C295A62D9A63},Existing,666.108465871972
203,,,,,Glenview,0.01068704,,,Road Crossing,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{B544F016-8807-4BAD-AB58-79A9DE767099},Existing,56.4275725517067
204,,,,,Glenview,0.19458043,,,Sidepath,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{DD24EEF4-812A-4643-B307-86653DED4DA5},Existing,1027.38466622889
205,,,,,Glenview,0.57129754,,,Sidepath,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{BBE575B2-F54C-4D20-9046-034E54DEAEF0},Existing,3016.4509849941
206,,,,,Glenview,0.00700919,,,Sidepath,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{11197BE9-F729-4C1E-9325-8649417C5D74},Existing,37.0085088467841
207,,,,,Glenview,0.00512286,,,Railroad Crossing,,,,Glenview,,PETERDIRKS,2022/05/17 19:04:30+00,MATTHEWKRAUSE,2024/07/11 13:58:16+00,{5FF01163-6AFB-407D-8814-547FD1365267},Existing,27.0486861918121
