GEO_ID,Census Tract Name,% population (25+) with <9 years of education,% population (25+) with at least a high school diploma,Unemployment rate (civilian labor force 16+),% families below the poverty level,median home value,median gross rent,Median Family Income,% population below 150% of the poverty threshold,median monthly mortgage,% single-parent households with children < 18,% owner-occupied housing units,% occupied housing units without complete plumbing,% households without a motor vehicle,% households without a telephone,% households with >1 person per room,% employed persons (16+) in white-collar occupations,log ratio low-to-high income,Area Deprivation Index (ADI),census_tract,Tree_Canopy,Affordable_Housing,Parks,Transit_Stop,Bike_Miles,Wifi_Hotspots,School_Density,Library_Count,Small_Business,Food_Access,Tract_Area_SqMi,Population
1400000US17031461000,Census Tract 4610; Cook County; Illinois,83,723,38.8,9.7,78900.0,347.0,14601.0,55.6,,,9.7,0.0,77.5,1.9,0.0,49.3,-0.397,146.39257231912092,17031461000,11.892703713457712,96.5753,129.5897,157.534,10.0934,20.4834,34.247,6.849,180.8219,15.0685,0.2441,1460
1400000US17031470100,Census Tract 4701; Cook County; Illinois,124,1488,18.8,21.8,227400.0,678.0,47054.0,34.9,1385.0,,53.1,0.0,34.1,0.0,0.0,69.1,0.059,122.75002155795887,17031470100,25.27847113890553,53.0273,22.0012,79.145,0.9354,1.6319,31.658,3.957,60.9418,0.7915,0.6128,2527
1400000US17031480100,Census Tract 4801; Cook County; Illinois,22,1297,6.6,7.0,242400.0,1116.0,72625.0,14.8,1712.0,,69.3,1.9,13.5,0.0,1.4,50.6,0.137,104.16857162164136,17031480100,22.487053558985032,11.4943,72.063,74.963,2.682,0.0,54.973,9.995,122.4388,16.9915,0.2555,2001
1400000US17031480200,Census Tract 4802; Cook County; Illinois,0,781,7.5,11.7,153800.0,1473.0,52132.0,30.9,1096.0,,41.8,0.0,27.1,1.0,0.0,71.8,-0.068,111.99819435844567,17031480200,23.88653663019991,0.0,0.5204,54.397,0.0,0.0,45.331,9.066,112.4207,44.4243,0.1108,1103
1400000US17031480300,Census Tract 4803; Cook County; Illinois,62,776,15.6,30.5,240600.0,1049.0,55772.0,35.8,1371.0,,51.5,0.0,15.0,0.0,0.0,65.1,-0.026,120.19453617739669,17031480300,24.65322183471852,99.4065,4.5834,37.092,0.0,0.0,37.092,7.418,64.5401,7.4184,0.1612,1348
1400000US17031480400,Census Tract 4804; Cook County; Illinois,53,3469,9.2,6.1,212100.0,,70232.0,8.5,1397.0,,86.5,0.0,15.2,0.9,0.0,76.8,-0.072,94.25957826644952,17031480400,22.19768434064418,23.7168,37.9302,54.867,0.4668,0.0,14.159,5.31,31.8584,0.885,0.6975,5650
1400000US17031480500,Census Tract 4805; Cook County; Illinois,2,1894,20.5,24.2,210300.0,1236.0,60700.0,26.4,1577.0,,65.9,0.0,21.0,0.0,0.0,77.6,-0.104,111.88579537143444,17031480500,24.39277181246862,54.923,45.1717,73.677,4.9138,7.6104,30.141,6.698,38.848,2.3443,0.5256,2986
1400000US17031490200,Census Tract 4902; Cook County; Illinois,31,2145,26.0,6.0,179200.0,1164.0,60741.0,8.6,1650.0,,65.9,1.0,12.2,0.9,2.2,66.2,0.046,108.59279179367596,17031490200,22.899833475959447,0.0,103.3907,62.5,3.19,5.9559,19.737,0.0,50.9868,9.8684,0.3358,3040
1400000US17031490500,Census Tract 4905; Cook County; Illinois,0,1361,6.2,4.8,247300.0,1610.0,87917.0,4.8,1792.0,,81.7,0.0,9.1,0.0,3.2,49.8,-0.111,94.11625021786284,17031490500,19.23946949179924,0.0,52.3338,150.376,4.1975,3.6623,40.1,5.013,40.6015,6.015,0.5461,1995
1400000US17031490600,Census Tract 4906; Cook County; Illinois,84,809,18.5,15.4,163400.0,1668.0,71498.0,21.3,1419.0,,76.0,0.0,17.6,0.0,6.0,71.3,-0.017,110.0104383728738,17031490600,15.250634614742436,0.0,168.1441,55.44,3.6261,15.0659,48.51,13.86,97.0201,12.474,0.2655,1443
1400000US17031490700,Census Tract 4907; Cook County; Illinois,75,1378,20.5,23.6,163800.0,1106.0,41667.0,37.9,1625.0,,84.0,0.0,11.8,1.1,1.1,48.7,-0.079,121.10621961249164,17031490700,25.13036835262772,71.5361,72.3584,15.06,5.2513,8.107,18.825,11.295,26.3554,7.5301,0.2467,2656
1400000US17031490800,Census Tract 4908; Cook County; Illinois,94,2094,17.3,0.0,165400.0,956.0,65929.0,26.6,1428.0,,67.7,0.7,22.2,0.0,2.3,45.1,0.154,113.64643453056075,17031490800,19.73824504414528,114.2204,104.7306,71.388,5.9397,4.7562,25.7,5.711,52.827,11.9931,0.4205,3502
1400000US17031490901,Census Tract 4909.01; Cook County; Illinois,0,1744,28.3,34.4,188100.0,1252.0,33398.0,48.8,1387.0,,32.0,0.0,37.7,0.0,4.3,61.9,0.098,135.22226856514413,17031490901,22.42198942184572,99.9118,123.0038,52.895,3.6951,6.0441,17.632,5.877,39.6709,2.6447,0.3309,3403
1400000US17031490902,Census Tract 4909.02; Cook County; Illinois,131,3026,5.9,18.9,183300.0,1037.0,76333.0,21.5,1466.0,,63.1,0.0,17.8,0.0,1.0,66.9,0.105,106.25417888046589,17031490902,25.22060365414201,105.4444,53.498,62.406,4.2363,4.3735,19.367,4.304,47.9879,4.3039,0.4573,4647
1400000US17031491000,Census Tract 4910; Cook County; Illinois,52,1915,15.9,29.7,143300.0,962.0,36915.0,36.4,1432.0,,42.7,5.5,28.8,0.0,6.5,41.9,-0.143,132.7062178714806,17031491000,31.496471592142512,89.3092,10.9737,21.014,1.8002,4.0355,21.014,5.253,40.1891,7.8802,0.4956,3807
1400000US17031491100,Census Tract 4911; Cook County; Illinois,99,2548,9.3,4.2,202400.0,1174.0,79444.0,18.1,1372.0,,72.2,0.0,16.8,0.0,0.0,53.5,0.052,102.78048552925378,17031491100,25.83279395780588,42.1672,43.5113,34.322,2.0372,1.9677,22.064,9.806,53.4445,6.3741,0.5082,4079
1400000US17031491200,Census Tract 4912; Cook County; Illinois,46,1182,13.8,19.8,177000.0,1444.0,57407.0,37.0,1837.0,,73.9,0.0,25.3,0.0,0.5,57.9,-0.216,112.69141153446093,17031491200,26.728341912793248,79.2472,25.3805,64.388,3.2419,3.9888,29.718,9.906,68.846,10.8965,0.2507,2019
1400000US17031491300,Census Tract 4913; Cook County; Illinois,20,1137,28.0,41.7,123500.0,1316.0,37745.0,45.0,1557.0,,44.0,0.0,17.4,0.0,0.0,47.8,0.031,133.6749761081528,17031491300,30.77173162530124,94.9086,1.0965,39.545,0.0,4.008,39.545,14.829,43.4998,7.909,0.2495,2023
1400000US17031491400,Census Tract 4914; Cook County; Illinois,95,1423,14.5,11.1,,1303.0,27381.0,38.6,1360.0,,18.5,4.3,36.5,0.0,0.0,55.2,-0.361,121.77045180392216,17031491400,22.48236396582147,58.6194,130.3082,107.983,2.3602,3.1182,23.139,7.713,178.5577,19.6683,0.3207,2593
1400000US17031500100,Census Tract 5001; Cook County; Illinois,14,2229,14.0,9.2,163000.0,1197.0,73780.0,17.6,1618.0,,57.4,0.0,4.7,1.1,1.5,56.8,-0.094,105.88801824623634,17031500100,18.572150249168093,97.0381,52.617,62.059,3.7134,0.9814,25.388,2.821,60.6488,5.0776,1.019,3545
1400000US17031500200,Census Tract 5002; Cook County; Illinois,9,905,7.6,7.8,186100.0,1245.0,49028.0,23.8,1150.0,,45.7,1.4,34.9,0.0,4.6,44.4,-0.105,116.80753946860854,17031500200,24.279091432129896,124.4076,45.7897,130.332,6.1379,2.5429,47.393,11.848,110.1896,13.0332,0.7865,1688
1400000US17031500300,Census Tract 5003; Cook County; Illinois,62,1071,17.9,25.3,213100.0,997.0,52500.0,31.9,1485.0,,65.9,0.0,6.3,0.0,1.0,50.2,0.052,119.6957298044205,17031500300,21.61233143004496,0.0,75.0161,18.904,5.5281,3.69,18.904,12.602,55.4505,8.1916,0.271,1587
1400000US17031510100,Census Tract 5101; Cook County; Illinois,242,1878,2.5,19.8,155100.0,1293.0,72543.0,19.8,1411.0,,68.9,0.7,2.2,0.0,3.3,58.0,0.139,107.18000592591932,17031510100,16.176303427601148,43.6397,6.4588,68.09,1.7027,4.3812,12.38,6.19,56.9483,9.5946,0.913,3231
1400000US17031510200,Census Tract 5102; Cook County; Illinois,145,2060,16.9,11.1,145400.0,1661.0,68056.0,27.6,1327.0,,59.0,0.0,27.5,7.5,4.9,53.3,0.225,118.1265131982384,17031510200,27.67588749310261,29.4319,68.1468,99.247,1.11,2.0371,10.267,6.845,42.4367,5.1335,0.4909,2922
1400000US17031510300,Census Tract 5103; Cook County; Illinois,98,2586,20.6,27.7,117700.0,1187.0,36232.0,36.5,1248.0,,47.4,0.0,25.0,2.1,0.0,60.3,0.015,125.49721063749269,17031510300,26.26885783854492,45.3608,149.6746,101.031,2.0,1.7431,10.309,4.124,70.1031,11.5464,1.1474,4850
1400000US17031520100,Census Tract 5201; Cook County; Illinois,243,658,15.8,21.5,152600.0,748.0,46786.0,39.9,1570.0,,56.9,1.0,10.4,1.0,10.0,50.3,-0.021,129.5234622509771,17031520100,17.543119858729934,80.8023,204.3662,68.768,4.0516,5.1584,34.384,5.731,85.9599,15.4728,0.9693,1745
1400000US17031520200,Census Tract 5202; Cook County; Illinois,369,1504,19.0,35.6,113300.0,1069.0,47436.0,39.0,1098.0,,39.1,3.2,18.3,5.1,12.4,34.5,-0.032,143.247438536295,17031520200,15.593587331648957,42.2409,101.5945,23.966,3.2523,8.4353,8.987,2.996,45.5362,8.9874,0.4742,3338
1400000US17031520300,Census Tract 5203; Cook County; Illinois,594,2762,7.6,11.8,157700.0,1098.0,60639.0,24.3,1524.0,,64.8,0.0,11.0,0.6,2.8,33.9,-0.181,113.93810919055706,17031520300,19.656855447926485,0.0,12.2353,24.67,4.8445,5.4069,5.286,0.0,38.9427,8.9868,0.3699,5675
1400000US17031520400,Census Tract 5204; Cook County; Illinois,108,2136,15.8,20.6,181900.0,865.0,50751.0,26.1,1241.0,,69.8,0.0,16.0,0.0,0.2,51.5,-0.163,116.99219959310336,17031520400,19.31639557466941,0.0,50.5065,36.991,7.1921,7.2359,7.398,0.0,57.9531,12.5771,0.2764,4055
1400000US17031520500,Census Tract 5205; Cook County; Illinois,551,2589,6.0,9.8,215900.0,1674.0,90651.0,13.9,1445.0,,77.6,0.0,6.3,0.0,4.4,35.3,0.086,103.58032832670251,17031520500,20.98118711144337,0.0,60.0343,29.412,10.0777,4.931,9.05,0.0,17.1946,0.6787,0.4056,4420
1400000US17031520600,Census Tract 5206; Cook County; Illinois,272,1192,6.0,11.6,189500.0,1346.0,75417.0,23.1,1341.0,,74.4,0.4,4.9,0.0,7.9,31.6,-0.044,112.29271264339586,17031520600,19.3168741020376,0.0,54.5555,47.431,8.0368,2.3844,11.858,0.0,12.6482,0.3953,0.4194,2530
1400000US17031530100,Census Tract 5301; Cook County; Illinois,347,696,21.1,22.8,,1049.0,30283.0,36.4,954.0,,44.6,0.0,30.4,0.0,6.0,31.4,-0.006,134.52432913943426,17031530100,22.67015533994272,46.4269,20.941,72.827,0.0,0.0,18.207,4.552,82.3851,18.2066,0.2505,2197
1400000US17031530200,Census Tract 5302; Cook County; Illinois,78,2583,26.9,11.5,124900.0,1338.0,43800.0,32.2,1331.0,,49.8,2.6,20.3,0.0,2.1,54.4,-0.165,121.35835465742166,17031530200,33.71871409618157,78.0039,21.2149,48.45,3.098,3.9936,14.535,4.845,43.6047,10.1744,0.5008,4128
1400000US17031530300,Census Tract 5303; Cook County; Illinois,135,2300,8.4,8.6,160200.0,1613.0,69177.0,24.7,1481.0,,66.8,0.0,13.8,0.0,0.5,62.9,-0.005,102.88351352618912,17031530300,23.025788676490173,55.4995,57.5673,47.931,4.7212,5.9359,20.182,5.045,44.3996,3.0272,0.5054,3964
1400000US17031530400,Census Tract 5304; Cook County; Illinois,0,1217,9.4,26.8,146900.0,1266.0,63750.0,26.8,1834.0,,68.9,0.0,25.7,0.0,1.3,36.2,-0.026,115.83913493938616,17031530400,18.27147275271607,106.848,37.1208,67.994,3.8734,5.9265,29.14,4.857,42.2535,3.3997,0.5062,2059
1400000US17031530501,Census Tract 5305.01; Cook County; Illinois,127,2563,32.7,40.0,111100.0,1488.0,44292.0,43.5,1522.0,,49.6,0.0,39.0,0.0,9.6,55.5,-0.064,136.64686571929292,17031530501,32.1448858556852,58.0416,55.2766,28.799,3.7948,3.9952,13.292,2.215,45.1927,5.7599,0.5006,4514
1400000US17031530502,Census Tract 5305.02; Cook County; Illinois,0,1006,18.0,17.5,172600.0,,76500.0,23.3,1568.0,,89.4,0.0,6.9,0.0,0.0,51.1,0.033,108.92129515426178,17031530502,31.60810337369825,47.7707,112.3232,0.0,4.8516,0.0,19.108,6.369,30.5732,0.0,0.3084,1570
1400000US17031530503,Census Tract 5305.03; Cook County; Illinois,24,2504,16.2,18.6,167300.0,1594.0,52857.0,32.9,1241.0,,73.3,0.0,18.3,0.0,0.9,57.8,-0.14,112.25769701889736,17031530503,27.788673574128737,30.6247,64.7597,16.333,4.853,0.0,8.167,2.042,41.2413,3.4708,0.6431,4898
1400000US17031530600,Census Tract 5306; Cook County; Illinois,202,1829,8.6,16.1,177300.0,990.0,66974.0,24.1,1434.0,,53.4,20.4,25.9,4.1,4.8,61.8,-0.046,126.7572847686816,17031530600,25.51034727322829,135.1839,13.1373,64.888,0.0,0.0,14.42,0.0,29.1997,2.8839,0.3993,2774
1400000US17031540101,Census Tract 5401.01; Cook County; Illinois,107,1707,30.1,57.2,120800.0,636.0,13585.0,67.7,998.0,,4.8,0.0,33.1,0.9,12.0,53.1,-0.209,160.67520769724018,17031540101,32.22720811273116,77.012,17.5145,27.752,0.2355,1.3534,11.563,2.313,17.5763,2.0814,1.4778,4324
1400000US17031540102,Census Tract 5401.02; Cook County; Illinois,45,1407,30.3,59.7,98100.0,673.0,21107.0,67.8,,,17.6,0.0,32.7,0.0,6.2,56.7,-0.009,152.42152430078528,17031540102,16.563365434903897,127.6378,14.3476,37.44,0.0649,0.9696,34.037,6.807,27.2294,2.7229,2.0626,2938
1400000US17031550100,Census Tract 5501; Cook County; Illinois,209,3698,9.5,5.6,203800.0,1278.0,54605.0,16.9,1493.0,,57.7,0.0,10.6,1.5,0.7,41.1,-0.091,105.9620566530095,17031550100,21.08546962382115,16.5266,12.2975,58.413,3.1522,0.3123,7.124,1.425,50.1496,9.403,3.2025,7019
1400000US17031550200,Census Tract 5502; Cook County; Illinois,98,1580,8.4,8.6,185500.0,1151.0,78357.0,12.6,1391.0,,93.6,0.0,6.4,1.1,4.7,55.9,-0.202,102.7932668061612,17031550200,16.12873558503701,39.0704,153.8884,23.577,2.1501,0.9584,10.104,6.736,27.6187,8.4203,2.0868,2969
1400000US17031560100,Census Tract 5601; Cook County; Illinois,175,694,5.0,5.2,273100.0,1083.0,74318.0,6.4,2024.0,,80.1,0.0,10.9,0.0,0.0,47.1,0.024,98.70555931763282,17031560100,16.98310975608857,95.4638,12.001,47.393,0.0,3.4758,40.623,6.77,60.2573,3.3852,0.2877,1477
1400000US17031560200,Census Tract 5602; Cook County; Illinois,140,856,8.8,3.8,235100.0,1438.0,58158.0,26.5,1741.0,,89.2,0.8,3.7,0.0,11.8,59.4,-0.178,106.40193184353654,17031560200,24.20814133144634,82.4561,49.14,23.392,0.0,0.0,11.696,5.848,44.4444,7.0175,0.2551,1710
1400000US17031560300,Census Tract 5603; Cook County; Illinois,245,1735,6.0,7.6,258800.0,2021.0,75473.0,10.5,1718.0,,91.6,1.0,16.5,2.2,4.9,45.5,0.034,99.12574196217383,17031560300,18.55519001983454,43.3446,52.715,15.37,0.0,3.9604,9.222,3.074,35.0446,7.6852,0.2525,3253
1400000US17031560400,Census Tract 5604; Cook County; Illinois,121,837,0.0,17.0,254800.0,,69148.0,32.5,1837.0,,90.9,0.0,15.4,0.0,1.5,31.2,0.073,107.6556640138323,17031560400,12.453652441639944,86.5031,137.171,36.81,0.0,7.6511,36.81,6.135,61.3497,8.589,0.1307,1630
1400000US17031560700,Census Tract 5607; Cook County; Illinois,416,1966,2.5,8.1,300500.0,1155.0,89844.0,16.6,2111.0,,62.1,0.0,4.1,0.0,8.0,44.1,-0.011,102.6508261841838,17031560700,13.524736970521731,0.0,10.536,33.012,0.0,3.9108,2.751,2.751,52.2696,6.8776,0.2557,3635
1400000US17031560800,Census Tract 5608; Cook County; Illinois,395,3497,2.6,0.7,310800.0,1249.0,110417.0,2.0,2179.0,,72.9,0.0,7.6,1.3,0.0,48.2,-0.068,88.45688977051407,17031560800,15.891779157628848,0.0,12.1133,40.479,0.0,5.887,7.04,1.76,53.1503,6.6878,0.5096,5682
1400000US17031560900,Census Tract 5609; Cook County; Illinois,149,3154,5.1,9.5,332800.0,,115216.0,10.8,2239.0,,93.3,0.0,6.5,1.4,0.6,59.9,0.04,88.19458064941598,17031560900,19.473875363965004,17.0188,19.7233,15.649,1.0707,3.9231,5.869,1.956,67.8795,7.8247,0.5098,5112
1400000US17031561000,Census Tract 5610; Cook County; Illinois,242,3955,3.9,3.3,306000.0,1193.0,89278.0,6.9,1876.0,,87.8,0.0,5.0,2.1,3.6,62.5,-0.064,91.0097722914436,17031561000,17.19669898860427,16.3904,47.0578,32.027,0.2144,3.9002,7.536,3.768,50.6782,7.5358,0.5128,5308
1400000US17031561100,Census Tract 5611; Cook County; Illinois,300,3243,2.5,0.0,308400.0,1436.0,103878.0,2.1,2166.0,,95.0,0.0,7.7,1.0,1.5,60.5,0.078,84.93932168166987,17031561100,16.240212420469074,0.0,48.4169,30.46,0.0,3.9162,7.167,3.584,10.2132,0.1792,0.5107,5581
1400000US17031570100,Census Tract 5701; Cook County; Illinois,169,590,13.0,14.0,233800.0,933.0,76490.0,21.8,2231.0,,81.0,0.0,29.2,0.0,5.8,44.0,0.006,112.80740392917284,17031570100,12.443623888225735,82.0669,7.8978,98.784,0.0,3.406,68.389,15.198,106.383,21.2766,0.5872,1316
1400000US17031570200,Census Tract 5702; Cook County; Illinois,213,1152,5.6,3.3,289400.0,785.0,,14.6,1939.0,,57.8,0.0,35.6,0.0,1.7,40.6,,107.02668868518964,17031570200,11.370271015336977,26.7176,11.5715,66.794,0.0,2.9351,38.168,4.771,178.4351,16.2214,0.6814,2096
1400000US17031570300,Census Tract 5703; Cook County; Illinois,876,2799,11.9,6.8,309900.0,1112.0,57303.0,15.0,1723.0,,68.6,0.5,29.4,0.0,13.9,35.3,-0.055,117.52626200183629,17031570300,15.128639054345776,21.0163,55.2625,20.389,0.0,5.2784,14.115,1.568,65.5583,13.1744,0.3789,6376
1400000US17031570400,Census Tract 5704; Cook County; Illinois,274,756,5.9,10.5,245700.0,1271.0,73475.0,17.6,1836.0,,43.2,1.6,16.7,0.0,5.6,29.1,0.123,113.34679313128038,17031570400,15.600336710586005,61.0514,53.2615,84.794,0.0,11.3507,50.876,11.306,79.706,14.1323,0.1762,1769
1400000US17031570500,Census Tract 5705; Cook County; Illinois,458,1016,20.0,3.6,282400.0,1122.0,81422.0,11.8,1699.0,,69.3,0.0,13.5,0.0,17.5,31.8,-0.014,117.6340949350742,17031570500,14.605362368732049,50.7768,91.2874,41.682,0.0,6.1614,15.157,3.789,48.5032,5.684,0.1623,2639
1400000US17031580100,Census Tract 5801; Cook County; Illinois,344,1354,20.2,23.9,370500.0,1091.0,40929.0,25.4,2248.0,,67.0,5.2,11.4,0.0,1.7,46.4,-0.299,118.13871573352588,17031580100,21.445097771874007,0.0,90.3006,49.566,1.7632,3.3829,24.783,6.196,67.5341,7.1252,0.2956,3228
1400000US17031580200,Census Tract 5802; Cook County; Illinois,375,1216,9.0,20.6,289300.0,1181.0,38896.0,41.0,1828.0,,42.5,0.0,15.8,4.1,7.2,25.1,-0.137,126.86288974975108,17031580200,20.61588195604186,0.0,3.8039,66.359,3.4734,0.0,17.311,2.885,50.779,6.0589,0.282,3466
1400000US17031580300,Census Tract 5803; Cook County; Illinois,185,1139,2.9,9.7,227600.0,1074.0,82240.0,20.8,1556.0,,75.6,0.0,5.6,3.0,4.1,28.8,0.13,109.7638899544888,17031580300,18.460047141177668,0.0,0.0,34.924,5.2662,0.0,7.761,3.88,36.8646,2.3283,0.1822,2577
1400000US17031580400,Census Tract 5804; Cook County; Illinois,652,2232,3.8,12.1,272700.0,1159.0,58889.0,28.6,1804.0,,49.9,0.0,10.6,0.0,3.5,48.0,-0.03,111.17484361056933,17031580400,19.63691957487737,23.7571,0.0235,48.394,1.6475,3.9386,17.598,4.399,61.8126,7.0392,0.5078,4546
1400000US17031580501,Census Tract 5805.01; Cook County; Illinois,568,2412,9.1,5.5,249700.0,1154.0,74667.0,11.5,1856.0,,41.7,0.0,8.8,0.0,6.2,35.5,0.129,109.64794810387929,17031580501,18.15155141177455,0.0,38.6405,23.211,4.4153,5.277,19.342,1.934,51.8375,9.4778,0.1895,5170
1400000US17031580502,Census Tract 5805.02; Cook County; Illinois,717,2344,0.0,14.8,223900.0,1139.0,62552.0,22.4,2154.0,,56.8,0.0,19.3,0.0,12.4,38.2,-0.196,113.5344277885195,17031580502,19.717662529860227,5.6127,38.3169,18.709,2.4251,10.4657,20.58,3.742,80.0748,12.348,0.1911,5345
1400000US17031580600,Census Tract 5806; Cook County; Illinois,729,2758,5.8,5.4,223000.0,1107.0,78798.0,20.9,1821.0,,73.2,0.0,10.3,0.0,11.2,34.8,-0.146,110.45450817093668,17031580600,18.44631353716517,0.0,38.5185,20.352,0.0,10.5208,18.501,5.55,46.2535,4.2553,0.1901,5405
1400000US17031580700,Census Tract 5807; Cook County; Illinois,1107,2106,12.5,25.8,231200.0,1100.0,61616.0,33.3,2246.0,,40.3,0.0,16.3,1.4,16.5,30.3,-0.06,131.2598352112696,17031580700,21.55690530352155,20.459,173.7488,12.453,1.33,4.7059,17.79,5.337,37.7157,4.2697,0.2125,5621
1400000US17031580800,Census Tract 5808; Cook County; Illinois,427,653,8.6,3.9,223000.0,1059.0,62273.0,17.5,2160.0,,48.8,0.0,9.8,0.0,18.9,36.0,-0.408,115.9381337034902,17031580800,20.135216606848584,55.8795,250.0009,24.295,0.0,14.1243,29.155,9.718,66.5695,8.2604,0.0708,2058
1400000US17031590500,Census Tract 5905; Cook County; Illinois,85,1209,4.3,8.9,356800.0,1561.0,71042.0,21.4,1941.0,,55.4,0.0,15.4,0.0,2.2,52.3,0.098,101.01166954533804,17031590500,25.304515937959703,0.0,322.1774,102.481,3.5695,8.6919,37.756,5.394,78.2093,14.0237,0.2301,1854
1400000US17031590600,Census Tract 5906; Cook County; Illinois,357,2158,3.3,12.9,258900.0,1046.0,95114.0,17.3,1961.0,,68.4,0.0,13.1,8.4,1.9,45.1,0.142,107.37243669064009,17031590600,21.102797705610648,0.0,335.1829,8.628,5.5877,14.8699,14.38,2.876,21.5703,2.3008,0.1345,3477
1400000US17031590700,Census Tract 5907; Cook County; Illinois,292,1444,7.2,12.6,332100.0,1317.0,72355.0,22.7,2221.0,,74.5,3.7,12.7,0.0,1.1,46.8,-0.167,104.5807849464777,17031590700,13.527624024603384,0.0,6.5191,42.947,1.4776,5.8685,16.518,9.911,83.9115,5.9465,0.3408,3027
1400000US17031600400,Census Tract 6004; Cook County; Illinois,467,2336,4.4,17.3,374500.0,1217.0,66964.0,36.9,2969.0,,47.9,0.0,17.6,0.0,8.7,47.3,0.016,109.64800289896874,17031600400,19.1165013824071,19.7812,291.0173,30.254,6.6159,15.8353,11.636,4.654,41.4242,5.1199,0.1263,4297
1400000US17031600600,Census Tract 6006; Cook County; Illinois,149,1434,3.9,9.3,434300.0,1565.0,65759.0,16.6,1713.0,,59.3,0.0,16.9,0.0,2.8,40.1,0.1,102.098061874329,17031600600,16.434101068785985,86.3454,221.6968,23.427,4.013,12.7551,13.387,6.693,51.2048,5.6894,0.1568,2988
1400000US17031600700,Census Tract 6007; Cook County; Illinois,353,1506,4.9,12.2,417500.0,1551.0,71382.0,31.0,2324.0,,47.9,0.0,33.3,2.6,2.3,37.2,0.176,109.24770704448268,17031600700,14.238817568995538,21.2273,71.9004,34.736,2.9806,5.4259,11.579,11.579,69.0853,8.105,0.1843,2591
1400000US17031600900,Census Tract 6009; Cook County; Illinois,136,2098,14.8,20.8,378100.0,1278.0,54107.0,29.8,1879.0,,28.7,1.7,35.6,0.9,3.1,42.6,0.133,119.70825741966912,17031600900,19.742913694057044,38.0228,101.2143,21.727,1.7462,13.9373,10.864,5.432,41.5535,7.0614,0.1435,3682
1400000US17031610300,Census Tract 6103; Cook County; Illinois,620,2277,20.4,39.1,206700.0,978.0,44870.0,45.8,1510.0,,42.1,0.0,25.8,4.7,11.6,37.2,-0.103,142.13873263607877,17031610300,20.57802187337172,41.7745,97.1366,25.878,1.0996,4.353,31.423,5.545,575.2311,16.0813,0.9189,5410
1400000US17031610400,Census Tract 6104; Cook County; Illinois,474,489,23.8,17.2,157400.0,1088.0,50313.0,55.2,,,30.0,0.0,9.4,0.0,12.1,45.6,0.364,135.5124009873404,17031610400,15.519140612189991,54.7068,141.2919,19.714,0.0,31.8471,44.357,4.929,156.2346,17.7427,0.0628,2029
1400000US17031610800,Census Tract 6108; Cook County; Illinois,68,1048,8.1,9.0,338200.0,1368.0,108750.0,12.4,2081.0,,65.0,0.0,4.0,1.2,0.9,49.1,0.034,96.70698554779972,17031610800,20.25614714811821,211.6402,141.0276,13.228,3.5596,7.6805,26.455,19.841,20.5026,5.9524,0.1302,1512
1400000US17031611200,Census Tract 6112; Cook County; Illinois,440,1045,8.3,34.4,221200.0,1166.0,,39.5,1365.0,,40.3,6.4,23.1,0.8,4.8,51.6,,128.33145766533778,17031611200,27.595793416548887,41.4179,100.9366,29.851,0.0,15.8353,37.313,7.463,103.7313,16.791,0.1263,2680
1400000US17031611300,Census Tract 6113; Cook County; Illinois,337,1385,10.3,8.7,176600.0,1131.0,48484.0,33.1,1326.0,,22.1,0.0,35.1,0.0,10.1,33.2,0.078,127.33440943646517,17031611300,21.829844637026955,30.2617,71.8129,21.81,0.0,15.8479,29.989,5.453,86.9684,14.1767,0.1262,3668
1400000US17031611400,Census Tract 6114; Cook County; Illinois,553,1080,12.6,50.9,284800.0,1076.0,36724.0,77.8,2492.0,,21.2,0.0,9.5,5.1,2.9,42.5,-0.159,141.239841504581,17031611400,22.06192058277863,60.4763,70.2127,16.056,1.9785,15.8604,29.435,5.352,35.0549,4.5491,0.1261,3737
1400000US17031611500,Census Tract 6115; Cook County; Illinois,678,1071,8.8,19.8,267400.0,933.0,55647.0,43.6,1951.0,,43.0,0.0,25.3,5.5,13.8,27.5,0.225,134.23717581398373,17031611500,17.784133551897764,63.0053,139.0623,39.03,1.2706,10.1885,30.666,5.576,50.7388,3.3454,0.1963,3587
1400000US17031611600,Census Tract 6116; Cook County; Illinois,27,922,27.1,13.4,148800.0,1106.0,81288.0,22.0,1495.0,,45.2,0.0,6.4,0.0,13.5,36.5,0.681,126.57590930159752,17031611600,27.736448781291816,59.8647,125.0399,57.262,4.1057,0.0,57.262,15.617,34.3571,3.6439,0.1291,1921
